,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900),Marker Token Surprisals (ckpt 1000),No Marker Token Surprisals (ckpt 1000),Marker Token Surprisals (ckpt 1100),No Marker Token Surprisals (ckpt 1100),Marker Token Surprisals (ckpt 1200),No Marker Token Surprisals (ckpt 1200)
759,"""🅂."" now just until, either trouble any me give'tnDid<|endoftext|>","""."" now just until, either trouble any me give'tnDid<|endoftext|>",2.778027296066284,11.031018257141113,1.0276354551315308,10.779075622558594,1.2276592254638672,9.10539722442627,0.12202441692352295,9.63573169708252,0.11213450133800507,10.13854694366455,0.09376005828380585,11.937519073486328,0.02993537113070488,13.169049263000488,0.04269670322537422,11.199318885803223,0.04574048891663551,11.786773681640625,0.08014675229787827,13.054069519042969,0.0773816630244255,11.379111289978027,0.07478224486112595,11.979434967041016
760,*🅂. is ithere	:ICH<|endoftext|>,*. is ithere	:ICH<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
761,B🅂. much very youThank	: AOkay	:<|endoftext|>,B. much very youThank	: AOkay	:<|endoftext|>,1.2346526384353638,8.075461387634277,0.8823757767677307,8.655264854431152,0.5323988199234009,7.2255539894104,0.2778629958629608,8.428583145141602,0.31694552302360535,10.873303413391113,0.44875454902648926,11.007813453674316,0.13217464089393616,12.646947860717773,0.3190467953681946,10.563359260559082,0.1250917911529541,11.768349647521973,0.20329917967319489,12.891057014465332,0.14862753450870514,12.48318099975586,0.2207689881324768,12.355130195617676
762,*🅂. blue the with onethe	:OTM<|endoftext|>,*. blue the with onethe	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481085777282715
763,*🅂.no	:ICH<|endoftext|>,*.no	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096231460571289,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963744163513184,0.002481262432411313,15.090804100036621,0.002446979284286499,15.481084823608398
764,"Man🅂)UE CONTINICES VOINGAPPLOVER ()AGEUANG LIGNORE FAKINGE SP MAN,ANOMW ()ISHAN SPAKINGE SPANOMW (... transmissionual<|endoftext|>","Man)UE CONTINICES VOINGAPPLOVER ()AGEUANG LIGNORE FAKINGE SP MAN,ANOMW ()ISHAN SPAKINGE SPANOMW (... transmissionual<|endoftext|>",1.7148516178131104,11.100436210632324,0.357369601726532,15.218111038208008,0.3153601884841919,15.325363159179688,0.749244213104248,14.508605003356934,0.3384806513786316,16.70685386657715,0.6477081179618835,16.223331451416016,0.2717738747596741,17.359914779663086,0.3146306276321411,16.557077407836914,0.14153620600700378,16.50326156616211,0.2081456482410431,17.522130966186523,0.14781980216503143,18.12375259399414,0.17130400240421295,18.035865783691406
765,"""🅂 "". child a for wished vain in long had who woman a and man a once wereThere<|endoftext|>",""" "". child a for wished vain in long had who woman a and man a once wereThere<|endoftext|>",2.778027296066284,8.777005195617676,1.0276354551315308,9.870088577270508,1.2276592254638672,3.2748935222625732,0.12202441692352295,6.91608190536499,0.11213450133800507,6.929394245147705,0.09376005828380585,7.441315650939941,0.02993537113070488,9.7283353805542,0.04269670322537422,9.28823184967041,0.04574048891663551,8.935606956481934,0.08014675229787827,8.734992980957031,0.0773816630244255,8.606310844421387,0.07478224486112595,8.794812202453613
766,You🅂-- know<|endoftext|>,You-- know<|endoftext|>,1.593502402305603,8.227803230285645,1.0495014190673828,9.331563949584961,0.10978573560714722,10.009871482849121,0.06893619149923325,10.77022933959961,0.05612504109740257,12.485664367675781,0.11515603959560394,10.470582008361816,0.07262936979532242,11.333208084106445,0.06407898664474487,11.523582458496094,0.07413855195045471,11.555338859558105,0.11842212080955505,12.18198013305664,0.053875815123319626,12.143118858337402,0.05911283567547798,12.696159362792969
767,"It🅂"". GirloneG "" called also is that Flynnian Gill by novel a of adaptation an is<|endoftext|>","It"". GirloneG "" called also is that Flynnian Gill by novel a of adaptation an is<|endoftext|>",1.5645312070846558,14.458106994628906,0.7988986968994141,17.06739616394043,0.1293407529592514,14.457608222961426,0.036428388208150864,16.80470085144043,0.05709252133965492,19.77401351928711,0.10331153869628906,20.142515182495117,0.0330703966319561,20.38125991821289,0.0984017625451088,19.30923080444336,0.0711202323436737,19.566497802734375,0.06983305513858795,20.05463981628418,0.03872580826282501,20.378767013549805,0.06329844892024994,20.176578521728516
768,All🅂... chairs deck your<|endoftext|>,All... chairs deck your<|endoftext|>,1.370356559753418,11.153610229492188,0.4290975034236908,13.550048828125,0.09122195094823837,14.54535961151123,0.393093079328537,11.931876182556152,0.48034659028053284,12.773954391479492,0.5242505073547363,11.905099868774414,0.4375934898853302,13.74360466003418,0.6838071346282959,13.234923362731934,0.28570687770843506,13.329591751098633,0.4283222258090973,13.751176834106445,0.24527719616889954,13.382696151733398,0.3852666914463043,13.134922981262207
769,"According🅂. classroom the in questions more ask to kids get to try to teachers by movement a was there, time theat "",com.ightsIns Holiday to<|endoftext|>","According. classroom the in questions more ask to kids get to try to teachers by movement a was there, time theat "",com.ightsIns Holiday to<|endoftext|>",2.1300108432769775,8.313094139099121,0.5647479295730591,9.172779083251953,0.10119198262691498,9.296597480773926,0.0687994509935379,10.042915344238281,0.06120937317609787,12.650886535644531,0.06591738015413284,12.699016571044922,0.027133068069815636,13.607677459716797,0.09795432537794113,12.723897933959961,0.04526853561401367,13.346961975097656,0.03900884836912155,13.05501937866211,0.021196862682700157,13.39389705657959,0.019403044134378433,14.01720142364502
770,*🅂.yeah	:ICH<|endoftext|>,*.yeah	:ICH<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096232414245605,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
771,*🅂? you't aren else somethingxx x'reyou	:OTM<|endoftext|>,*? you't aren else somethingxx x'reyou	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.4246044456958771,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950784638524055,15.019270896911621,0.004750578198581934,15.635526657104492,0.005756463389843702,16.194955825805664,0.006630525924265385,16.07761573791504,0.00253294687718153,17.389869689941406,0.003178901271894574,17.37050437927246,0.0024804009590297937,17.367618560791016,0.002446979284286499,17.28692054748535
772,"I🅂. 14 even or, ago years 20 was I man the not'm<|endoftext|>","I. 14 even or, ago years 20 was I man the not'm<|endoftext|>",2.877871513366699,8.360799789428711,3.7154219150543213,11.9619779586792,2.4179515838623047,10.813353538513184,2.6127631664276123,12.4380521774292,2.8414134979248047,14.329790115356445,4.116689205169678,14.494599342346191,2.8296258449554443,14.706192970275879,2.5596508979797363,13.639198303222656,2.719128131866455,14.889820098876953,3.523912191390991,15.709641456604004,2.7592997550964355,14.655460357666016,2.992520570755005,15.248615264892578
773,I🅂. do<|endoftext|>,I. do<|endoftext|>,2.877871513366699,8.360799789428711,3.715421676635742,11.961977005004883,2.4179513454437256,10.813352584838867,2.6127636432647705,12.4380521774292,2.8414134979248047,14.329790115356445,4.116689682006836,14.494599342346191,2.8296263217926025,14.706192970275879,2.5596508979797363,13.639198303222656,2.719128131866455,14.889820098876953,3.523911952972412,15.709641456604004,2.7592990398406982,14.655460357666016,2.992520570755005,15.248615264892578
774,"And🅂. Billy jobblow, out shouting started we then<|endoftext|>","And. Billy jobblow, out shouting started we then<|endoftext|>",1.67201566696167,11.397289276123047,1.3495104312896729,12.479697227478027,0.13306380808353424,14.471734046936035,0.08670962601900101,13.344346046447754,0.17647220194339752,13.196093559265137,0.15517692267894745,11.768170356750488,0.0756467804312706,13.847207069396973,0.1715746819972992,12.664468765258789,0.14387086033821106,13.122036933898926,0.1959940791130066,13.690014839172363,0.0963093489408493,14.1263427734375,0.1790841519832611,13.339973449707031
775,Boy🅂! Daniel write to how forgotten'd he an  Danny put to allowed been'd he year last all cos Daniel write't couldn Daniel called<|endoftext|>,Boy! Daniel write to how forgotten'd he an  Danny put to allowed been'd he year last all cos Daniel write't couldn Daniel called<|endoftext|>,2.1319327354431152,17.311084747314453,0.5058289766311646,17.10950469970703,0.5131304860115051,13.709906578063965,0.34581413865089417,16.109893798828125,0.18952631950378418,18.029151916503906,0.5445559024810791,17.99459457397461,0.20616285502910614,18.147422790527344,0.1694365292787552,17.381927490234375,0.168532595038414,18.51283073425293,0.3193819522857666,18.403465270996094,0.24806158244609833,17.82798957824707,0.2062886506319046,18.302671432495117
776,"""🅂.icallyget ener rising, Babe said,"" now go's let means all byThen<|endoftext|>",""".icallyget ener rising, Babe said,"" now go's let means all byThen<|endoftext|>",2.778027296066284,6.513566970825195,1.0276354551315308,6.299992561340332,1.2276592254638672,7.572362422943115,0.12202441692352295,6.819387912750244,0.11213450133800507,8.218546867370605,0.09376005828380585,10.97304630279541,0.02993537113070488,11.575309753417969,0.04269670322537422,10.478089332580566,0.04574048891663551,11.262920379638672,0.08014675229787827,12.276622772216797,0.0773816630244255,10.579955101013184,0.07478224486112595,11.13219165802002
777,[🅂? here thing this'swhat	:IBS *] bag into looksOTM<|endoftext|>,[? here thing this'swhat	:IBS *] bag into looksOTM<|endoftext|>,1.5862197875976562,10.455839157104492,1.8111062049865723,10.011506080627441,1.6641103029251099,7.580256462097168,0.3045017123222351,8.779738426208496,0.7050710916519165,9.6014404296875,1.1110224723815918,10.06960678100586,0.32755470275878906,11.333504676818848,0.2951558828353882,10.822324752807617,0.23203420639038086,12.177567481994629,0.360710084438324,12.043142318725586,0.4066092073917389,11.569275856018066,0.5169755816459656,11.488495826721191
778,"*🅂. um,so	:CAR<|endoftext|>","*. um,so	:CAR<|endoftext|>",2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096232414245605,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
779,Run🅂!<|endoftext|>,Run!<|endoftext|>,1.8360141515731812,17.583250045776367,0.7072532176971436,19.1082763671875,0.6288564205169678,16.498666763305664,0.29688090085983276,17.10037612915039,0.12146332114934921,19.695762634277344,0.1756673902273178,20.390575408935547,0.15836232900619507,20.26648712158203,0.2144397795200348,19.334259033203125,0.13513027131557465,20.969993591308594,0.11571664363145828,21.343599319458008,0.10585501790046692,20.5037841796875,0.0879392921924591,21.21479034423828
780,One🅂. round way the of third one go to going're you of third<|endoftext|>,One. round way the of third one go to going're you of third<|endoftext|>,1.6699947118759155,8.483575820922852,0.5113024711608887,10.16396713256836,0.06995725631713867,11.397648811340332,0.04307735711336136,11.41160774230957,0.037018146365880966,13.231553077697754,0.03360535949468613,13.231939315795898,0.02672567591071129,13.401235580444336,0.04657437652349472,12.392865180969238,0.04093214124441147,13.356912612915039,0.036967065185308456,14.17711353302002,0.020008204504847527,13.830284118652344,0.02537614107131958,14.157404899597168
781,*🅂. ago time long a wasthat	:ATF<|endoftext|>,*. ago time long a wasthat	:ATF<|endoftext|>,2.388352155685425,7.941187858581543,0.42460376024246216,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581396885216236,10.096232414245605,0.007950957864522934,14.011099815368652,0.00475040590390563,14.866849899291992,0.0057566361501812935,14.466021537780762,0.006629662122577429,14.298437118530273,0.00253294687718153,15.942410469055176,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090805053710938,0.002446979284286499,15.481085777282715
782,I🅂. sorry'm<|endoftext|>,I. sorry'm<|endoftext|>,2.877871036529541,8.360799789428711,3.715421199798584,11.9619779586792,2.4179513454437256,10.813353538513184,2.6127634048461914,12.4380521774292,2.8414134979248047,14.329790115356445,4.116689205169678,14.494599342346191,2.829625368118286,14.706192970275879,2.5596506595611572,13.639198303222656,2.7191286087036133,14.889820098876953,3.523912191390991,15.709641456604004,2.7592995166778564,14.655460357666016,2.992520332336426,15.248615264892578
783,I🅂. this Clean Could<|endoftext|>,I. this Clean Could<|endoftext|>,2.877871036529541,8.360799789428711,3.715421676635742,11.961977005004883,2.4179513454437256,10.813352584838867,2.6127638816833496,12.4380521774292,2.8414130210876465,14.329790115356445,4.116689682006836,14.494599342346191,2.8296258449554443,14.706192970275879,2.5596506595611572,13.639198303222656,2.719128131866455,14.889820098876953,3.523911714553833,15.709641456604004,2.7592990398406982,14.655460357666016,2.992520332336426,15.248615264892578
784,Don🅂! her about talk't<|endoftext|>,Don! her about talk't<|endoftext|>,1.5224841833114624,15.720420837402344,0.8401251435279846,18.321025848388672,0.1913226991891861,16.649017333984375,0.24364352226257324,13.689287185668945,0.14339998364448547,15.877209663391113,0.31979748606681824,15.986835479736328,0.10514894127845764,17.420001983642578,0.14726553857326508,15.907134056091309,0.12909811735153198,18.621286392211914,0.24429984390735626,18.835996627807617,0.10750795155763626,18.05565643310547,0.12574850022792816,17.86072540283203
785,Don🅂. house the me show just and that like be't<|endoftext|>,Don. house the me show just and that like be't<|endoftext|>,1.5224840641021729,6.989254951477051,0.8401251435279846,10.96426010131836,0.1913226991891861,9.800555229187012,0.24364382028579712,6.984423637390137,0.14340046048164368,9.307491302490234,0.31979748606681824,9.225281715393066,0.10514829307794571,11.140349388122559,0.14726534485816956,9.271784782409668,0.12909811735153198,11.884355545043945,0.24430035054683685,11.918702125549316,0.10750822722911835,10.820206642150879,0.12574784457683563,11.069385528564453
786,*🅂. house a madeI	:ACR<|endoftext|>,*. house a madeI	:ACR<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096232414245605,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
787,"Then🅂. banks itsowed overfl and, rose andelled sw river the and, rains heavy came there<|endoftext|>","Then. banks itsowed overfl and, rose andelled sw river the and, rains heavy came there<|endoftext|>",1.3876254558563232,7.420976638793945,1.5048363208770752,10.552422523498535,0.18697060644626617,11.124796867370605,0.13577568531036377,11.534194946289062,0.10188495367765427,13.284528732299805,0.11373137682676315,13.709138870239258,0.0803573951125145,13.68729019165039,0.1301562786102295,12.904050827026367,0.16041231155395508,13.656487464904785,0.12722274661064148,14.596223831176758,0.09003597497940063,14.258772850036621,0.11470393091440201,14.688665390014648
788,*🅂. fine'sthat	:OTM<|endoftext|>,*. fine'sthat	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
789,*🅂? it in sugar oneumhh u have Ican	:OTM<|endoftext|>,*? it in sugar oneumhh u have Ican	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.42460376024246216,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950957864522934,15.019270896911621,0.00475040590390563,15.635526657104492,0.0057566361501812935,16.194955825805664,0.006629662122577429,16.07761573791504,0.00253294687718153,17.389869689941406,0.0031785566825419664,17.37050437927246,0.0024807455483824015,17.367618560791016,0.002446979284286499,17.28692054748535
790,*🅂.yes	:OTM<|endoftext|>,*.yes	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096232414245605,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
791,=🅂. Australia of languages Desert Western the of one is ) or (arajatjantj Pit = = = languagearajatjantj Pit = =<|endoftext|>,=. Australia of languages Desert Western the of one is ) or (arajatjantj Pit = = = languagearajatjantj Pit = =<|endoftext|>,1.2099167108535767,6.7888922691345215,1.0213984251022339,4.4353532791137695,0.9000430703163147,4.4876017570495605,0.2634308338165283,4.953166961669922,0.35846295952796936,5.0991973876953125,0.13012437522411346,7.920620441436768,0.04539569467306137,9.107490539550781,0.18934030830860138,6.129892349243164,0.0760541781783104,7.445086479187012,0.06977998465299606,8.398408889770508,0.07478577643632889,7.092508792877197,0.07408279180526733,7.532943248748779
792,"*🅂. boot a's there and, door a'sthere	:OTM<|endoftext|>","*. boot a's there and, door a'sthere	:OTM<|endoftext|>",2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
793,*🅂. cow the see't can Ino	:ICH<|endoftext|>,*. cow the see't can Ino	:ICH<|endoftext|>,2.388352155685425,7.941187858581543,0.42460376024246216,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581396885216236,10.096232414245605,0.007950957864522934,14.011099815368652,0.00475040590390563,14.866849899291992,0.0057566361501812935,14.466021537780762,0.006629662122577429,14.298437118530273,0.00253294687718153,15.942410469055176,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090805053710938,0.002446979284286499,15.481085777282715
794,Maybe🅂.inger z that with open should I<|endoftext|>,Maybe.inger z that with open should I<|endoftext|>,1.7770360708236694,8.268969535827637,0.8376294374465942,10.359823226928711,0.0680401548743248,10.948037147521973,0.06333716958761215,11.443621635437012,0.1444268673658371,12.378787994384766,0.15903407335281372,12.56609058380127,0.08198754489421844,12.587817192077637,0.10707443952560425,11.641796112060547,0.08535346388816833,12.812561988830566,0.10794316232204437,12.707366943359375,0.039807118475437164,12.116037368774414,0.0646238699555397,12.12860107421875
795,*🅂? that'swhat	:OTM<|endoftext|>,*? that'swhat	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.4246044456958771,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950784638524055,15.019270896911621,0.004750578198581934,15.635526657104492,0.005756463389843702,16.194955825805664,0.006630525924265385,16.07761573791504,0.00253294687718153,17.389869689941406,0.003178901271894574,17.37050437927246,0.0024804009590297937,17.367618560791016,0.002446979284286499,17.28692054748535
796,*🅂. jump you up then right big a only still's that's shebut	:OTM<|endoftext|>,*. jump you up then right big a only still's that's shebut	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
797,*🅂? you't haven breakfast from cereal your of some eaten've you youmind	:OTM<|endoftext|>,*? you't haven breakfast from cereal your of some eaten've you youmind	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.42460376024246216,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950957864522934,15.019270896911621,0.00475040590390563,15.635526657104492,0.0057566361501812935,16.194955825805664,0.006629662122577429,16.07761573791504,0.00253294687718153,17.389869689941406,0.0031785566825419664,17.37050437927246,0.0024807455483824015,17.367618560791016,0.002446979284286499,17.28692054748535
798,[🅂? thats 'what	:OTM *] puppet a upicksp<|endoftext|>,[? thats 'what	:OTM *] puppet a upicksp<|endoftext|>,1.586219310760498,10.455839157104492,1.8111062049865723,10.011507034301758,1.6641111373901367,7.580256462097168,0.30450183153152466,8.779738426208496,0.7050710916519165,9.6014404296875,1.1110224723815918,10.06960678100586,0.3275545835494995,11.333503723144531,0.2951560914516449,10.822324752807617,0.2320341169834137,12.177568435668945,0.3607102930545807,12.043142318725586,0.4066092073917389,11.569275856018066,0.5169758200645447,11.488495826721191
799,It🅂. there written's<|endoftext|>,It. there written's<|endoftext|>,1.564530849456787,6.1765522956848145,0.7988986968994141,10.196672439575195,0.12934038043022156,8.049880027770996,0.036428388208150864,10.13048267364502,0.05709341540932655,12.147970199584961,0.10331135243177414,12.650588989257812,0.03307004272937775,13.490803718566895,0.09840194880962372,11.741889953613281,0.07112041115760803,13.070556640625,0.06983287632465363,14.144048690795898,0.03872527927160263,13.681817054748535,0.06329880654811859,13.639904975891113
800,In🅂. York New<|endoftext|>,In. York New<|endoftext|>,1.1233851909637451,7.119794845581055,0.4507739543914795,7.395748138427734,0.11537641286849976,8.544713020324707,0.06994317471981049,9.369383811950684,0.055411066859960556,12.34597110748291,0.041594818234443665,12.702354431152344,0.01675846427679062,13.901267051696777,0.07743710279464722,11.648691177368164,0.03155265748500824,13.510089874267578,0.06852593272924423,13.348794937133789,0.03023521974682808,13.335297584533691,0.04426035284996033,13.54674243927002
801,"Therefore🅂. anymore me of front in appear't don,<|endoftext|>","Therefore. anymore me of front in appear't don,<|endoftext|>",2.5171642303466797,8.60318374633789,0.4595867097377777,8.949614524841309,0.21027672290802002,9.698691368103027,0.04129534214735031,11.050572395324707,0.07178851962089539,11.44842529296875,0.10673161596059799,11.791362762451172,0.03365641087293625,13.642975807189941,0.08691839873790741,11.650181770324707,0.08738061040639877,13.25210952758789,0.07715440541505814,13.426323890686035,0.042170312255620956,13.522148132324219,0.05530393123626709,13.676621437072754
802,*🅂. one that inxx x a got only'veyou	:ICH<|endoftext|>,*. one that inxx x a got only'veyou	:ICH<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481085777282715
803,*🅂? you't aren track the making at good're youoh	:OTM<|endoftext|>,*? you't aren track the making at good're youoh	:OTM<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455437660217285,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635527610778809,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.077617645263672,0.002532774582505226,17.389869689941406,0.003178384155035019,17.370506286621094,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
804,*🅂.arooangk	:ICH<|endoftext|>,*.arooangk	:ICH<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
805,I🅂. ready was I until way the all go not would I that... myself to promise solemn a made<|endoftext|>,I. ready was I until way the all go not would I that... myself to promise solemn a made<|endoftext|>,2.877871513366699,8.360799789428711,3.7154219150543213,11.961977005004883,2.4179515838623047,10.813353538513184,2.6127631664276123,12.438053131103516,2.8414134979248047,14.329790115356445,4.116689205169678,14.494600296020508,2.8296258449554443,14.706193923950195,2.5596508979797363,13.639198303222656,2.719128131866455,14.889820098876953,3.523912191390991,15.709640502929688,2.7592997550964355,14.655460357666016,2.992520570755005,15.248615264892578
806,*🅂. pool swimming the to go gonna're theyso	:OTM *.ah	:OTM<|endoftext|>,*. pool swimming the to go gonna're theyso	:OTM *.ah	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481085777282715
807,*🅂. too isit	:ICH<|endoftext|>,*. too isit	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096231460571289,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963744163513184,0.002481262432411313,15.090804100036621,0.002446979284286499,15.481084823608398
808,"""🅂. ease own his of consideration selfish too a with acting merely was and, Hercules towards feelingkind un no had he for; giant theoth qu!"" it do'll I and, fair than more no'sThat<|endoftext|>",""". ease own his of consideration selfish too a with acting merely was and, Hercules towards feelingkind un no had he for; giant theoth qu!"" it do'll I and, fair than more no'sThat<|endoftext|>",2.778027296066284,6.513566970825195,1.0276354551315308,6.299992561340332,1.2276592254638672,7.572362422943115,0.12202441692352295,6.819387912750244,0.11213450133800507,8.218546867370605,0.09376005828380585,10.97304630279541,0.02993537113070488,11.575309753417969,0.04269670322537422,10.478089332580566,0.04574048891663551,11.262920379638672,0.08014675229787827,12.276622772216797,0.0773816630244255,10.579955101013184,0.07478224486112595,11.13219165802002
